"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003131330","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131333","00400202","第２３表　中支出項目別学校教育費",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131335","00400202","第２３表　中支出項目別学校教育費",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131343","00400202","第２３表　中支出項目別学校教育費",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131354","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131355","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131356","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131389","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131422","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131424","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131428","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131429","00400202","第２６表　設置者別高等学校教育費（中支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131430","00400202","第２６表　設置者別高等学校教育費（中支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131442","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131463","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131475","00400202","第２４表　社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131476","00400202","第２５表　教育行政費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131534","00400202","第２６表　設置者別高等学校教育費（中支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131536","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131537","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131539","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131553","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131555","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131559","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131561","00400202","第２８表　設置者別教育行政費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131597","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131598","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131616","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003131617","00400202","第２７表　設置者別社会教育費（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別教育費","-",,"2019-12-24"
"0003130846","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003130847","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003130848","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003130884","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003130919","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
"0003130920","00400202","第２９表　生涯学習関連費（知事部局所管施設分）（支出項目別）",NA,"地方教育費調査","平成２６年度","地方教育費調査(平成２５会計年度)","都道府県別集計","支出項目別生涯学習関連費（知事部局所管施設分）","-",,"2019-12-24"
