"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003300027","00500225","統計表 生乳移出入量（都道府県別）（月別） ９月分","5","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300028","00500225","統計表 生乳移出入量（都道府県別）（月別） 10月分","5","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300029","00500225","統計表 生乳移出入量（都道府県別）（月別） 11月分","5","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300030","00500225","統計表 生乳移出入量（都道府県別）（月別） 12月分","5","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300082","00500225","累年統計表 牛乳等生産量（全国農業地域別）","5","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300031","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 処理量計　","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300032","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 牛乳等向け処理量","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300033","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 牛乳等向け　うち、業務用向け処理量　　","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300034","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け処理量","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300035","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け　うち、チーズ向け処理量　","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300036","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け　うち、クリーム向け処理量","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300037","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） その他","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300038","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） その他　うち、欠減量","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300083","00500225","累年統計表 牛乳等生産量（地方農政局別）","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300084","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け　うち、脱脂濃縮乳向け処理量","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300085","00500225","統計表 生乳処理量（用途別　都道府県別）（月別） 乳製品向け　うち、濃縮乳向け処理量","6","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300039","00500225","統計表 牛乳等生産量（全国農業地域別・牛乳等内訳）（月別）","7","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300079","00500225","累年統計表 乳製品生産量（全国）","7","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2024-03-11"
"0003300040","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 飲用牛乳等計","8","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300041","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳生産量","8","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300042","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳　うち、業務用生産量","8","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300043","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 牛乳　うち、学校給食用生産量","8","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300044","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳生産量","8","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300045","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳　うち、業務用生産量","8","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300046","00500225","統計表 飲用牛乳等生産量（都道府県別）（月別） 加工乳・成分調整牛乳　うち、成分調整牛乳生産量","8","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300047","00500225","統計表 乳飲料生産量（都道府県別）（月別）","9","牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300077","00500225","統計表 参考　飲用牛乳等の容器容量別工場数（全国）（平成29年10月）",NA,"牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300080","00500225","累年統計表 参考１ 乳用牛の年次別飼養戸数及び頭数（２月１日現在）",NA,"牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003300086","00500225","累年統計表 参考２ 経産牛１頭当たり搾乳量",NA,"牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0003317053","00500225","累年統計表 参考２ 経産牛１頭当たり搾乳量",NA,"牛乳乳製品統計調査","確報","平成29年牛乳乳製品統計","年次","201701-201712","2021-05-13"
"0001724688","00500225","統計表 生乳生産量及び用途別処理量（全国農業地域別・処理内訳）（月別）","1","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724786","00500225","累年統計表 生乳生産量及び用途別処理量（全国）","1","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724698","00500225","統計表 はっ酵乳生産量（都道府県別）（月別）","10","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724759","00500225","統計表 乳酸菌飲料生産量（都道府県別）（月別）","11","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724760","00500225","統計表 飲用牛乳等出荷量（都道府県別）（月別）","12","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724761","00500225","統計表 飲用牛乳等入荷量（都道府県別）（月別）","13","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724762","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 年計","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724763","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） １月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724764","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ２月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724765","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ３月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724766","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ４月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724767","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ５月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724768","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ６月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724769","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ７月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724770","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ８月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724771","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） ９月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724772","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 10月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724773","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 11月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
"0001724774","00500225","統計表 飲用牛乳等入出荷量（都道府県別）（月別） 12月分","14","牛乳乳製品統計調査","確報","平成30年牛乳乳製品統計","年次","201801-201812","2019-12-27"
