"STATDISPID","statcode","TITLE","TITLE.@no","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003385143","00100409","雇用者報酬 名目年度（1980年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200507-200509","2025-05-27"
"0003385144","00100409","雇用者報酬 名目年度（1980年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200504-200506","2025-05-27"
"0003385145","00100409","雇用者報酬 名目年度（1980年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200501-200503","2025-05-27"
"0003385146","00100409","雇用者報酬 名目年度（1980年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200410-200412","2025-05-27"
"0003385147","00100409","雇用者報酬 名目年度（1980年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200407-200409","2025-05-27"
"0003385148","00100409","雇用者報酬 名目年度（1980年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200404-200406","2025-05-27"
"0003385149","00100409","雇用者報酬 名目年度（1980年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200401-200403","2025-05-27"
"0003385150","00100409","雇用者報酬 名目年度（1980年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200310-200312","2025-05-27"
"0003385151","00100409","雇用者報酬 名目年度（1990年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200307-200309","2025-05-27"
"0003385152","00100409","雇用者報酬 名目年度（1990年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200304-200306","2025-05-27"
"0003385153","00100409","雇用者報酬 名目年度（1990年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200301-200303","2025-05-27"
"0003385154","00100409","雇用者報酬 名目年度（1990年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200210-200212","2025-05-27"
"0003385155","00100409","雇用者報酬 名目年度（1990年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200207-200209","2025-05-27"
"0003385156","00100409","雇用者報酬 名目年度（1990年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","200204-200206","2025-05-27"
"0003385224","00100409","雇用者報酬 名目暦年（1994年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201810-201812","2025-04-04"
"0003385225","00100409","雇用者報酬 名目暦年（1994年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201807-201809","2025-04-04"
"0003385226","00100409","雇用者報酬 名目暦年（1994年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201804-201806","2025-04-04"
"0003385227","00100409","雇用者報酬 名目暦年（1994年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201801-201803","2025-04-04"
"0003385228","00100409","雇用者報酬 名目暦年（1994年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201710-201712","2025-04-04"
"0003385229","00100409","雇用者報酬 名目暦年（1994年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201707-201709","2025-04-04"
"0003385230","00100409","雇用者報酬 名目暦年（1994年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201704-201706","2025-04-04"
"0003385231","00100409","雇用者報酬 名目暦年（1994年～）",NA,"四半期別ＧＤＰ速報","過去の値","1次速報値",NA,"四半期","201701-201703","2025-04-04"
