"STATDISPID","statcode","TITLE.@no","TITLE","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY5","CYCLE","SURVEY_DATE","UPDATED_DATE"
"0003142126","00400001","81","本務教員のうち理由別休職等教員数（再掲）（設置者別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142141","00400001","81","本務教員のうち理由別休職等教員数（再掲）（うち公立　都道府県別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142127","00400001","82","本務教員のうち指導主事等の数（公立）（再掲）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142085","00400001","83","本務教職員のうち教務主任等の数（再掲）（設置者別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142142","00400001","83","本務教職員のうち教務主任等の数（再掲）（うち公立　都道府県別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142143","00400001","84","職員数（本務者）（うち公立　都道府県別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142154","00400001","84","職員数（本務者）（設置者別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142144","00400001","85","私費負担の職員数（国・公立の本務者）（うち公立　都道府県別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142155","00400001","85","私費負担の職員数（国・公立の本務者）（設置者別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142128","00400001","86","学校医等の数（うち公立　都道府県別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142174","00400001","86","学校医等の数（設置者別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142175","00400001","87","へき地等指定学校数（公立）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142193","00400001","88","へき地等指定学校の生徒数（公立）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142213","00400001","89","へき地等指定学校の教員数（公立の本務者）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142194","00400001","90","へき地等指定学校の負担法による事務職員数（公立）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142176","00400001","91","指定都市等に所在する学校数・学級数・生徒数及び教職員数","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","中学校",NA,"-",,"2023-10-25"
"0003142234","00400001","100","中高一貫教育を行う学校数（再掲）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2019-10-28"
"0003142235","00400001","101","全日制のうち単位制による課程及び定時制の修業年限別の学校数、入学状況及び生徒数（定時制）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2019-10-28"
"0003142254","00400001","101","全日制のうち単位制による課程及び定時制の修業年限別の学校数、入学状況及び生徒数（全日制）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2019-10-28"
"0003142236","00400001","102","都道府県別　学級数（公立の本科）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2023-10-25"
"0003142255","00400001","103","都道府県別　学科数（本科）（設置者別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2019-10-28"
"0003142273","00400001","103","都道府県別　学科数（本科）（うち公立　都道府県別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2023-10-25"
"0003142256","00400001","104","小学科数（本科）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2019-10-28"
"0003142237","00400001","105","学年別　生徒数（設置者別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2023-10-25"
"0003142257","00400001","105","学年別　生徒数（都道府県別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2019-10-28"
"0003142238","00400001","106","学科別　学年別　生徒数（本科）（設置者別）","学校基本調査","平成２７年度","初等中等教育機関・専修学校・各種学校《報告書掲載集計》","学校調査・学校通信教育調査（高等学校）","高等学校（通信教育を含む）","全日制・定時制","-",,"2023-10-25"
